0,182,30,365,730,91,Date,Name
,0.0011,0.0001,0.0019,0.0047,0.0002,29/06/2011,USD
,0.0011,0.0001,0.0021,0.0048,0.0003,28/06/2011,USD
,0.001,0.0001,0.0018,0.0041,0.0002,27/06/2011,USD
,0.0007,0.0001,0.0016,0.0035,0.0002,24/06/2011,USD
,0.0007,0.0001,0.0015,0.0035,0.0001,23/06/2011,USD
,0.0009,0.0001,0.0016,0.0039,0.0002,22/06/2011,USD
,0.001,0.0001,0.0018,0.004,0.0003,21/06/2011,USD
,0.001,0.0002,0.0018,0.0038,0.0003,20/06/2011,USD
,0.001,0.0002,0.0017,0.0038,0.0004,17/06/2011,USD
,0.0011,0.0002,0.0018,0.0038,0.0005,16/06/2011,USD
,0.0011,0.0002,0.0019,0.0038,0.0005,15/06/2011,USD
,0.0011,0.0003,0.0019,0.0045,0.0005,14/06/2011,USD
,0.0011,0.0002,0.0018,0.004,0.0005,13/06/2011,USD
,0.001,0.0002,0.0019,0.0041,0.0005,10/06/2011,USD
,0.001,0.0002,0.0019,0.0043,0.0005,09/06/2011,USD
,0.0011,0.0001,0.0018,0.0039,0.0004,08/06/2011,USD
,0.0011,0.0001,0.0018,0.0039,0.0005,07/06/2011,USD
,0.001,0.0003,0.0018,0.0043,0.0005,06/06/2011,USD
,0.001,0.0004,0.0018,0.0042,0.0004,03/06/2011,USD
,0.0011,0.0004,0.0019,0.0045,0.0004,02/06/2011,USD
,0.0011,0.0004,0.0018,0.0044,0.0005,01/06/2011,USD
,0.0012,0.0004,0.0018,0.0045,0.0006,31/05/2011,USD
,0.0011,0.0004,0.0018,0.0048,0.0005,27/05/2011,USD
,0.001,0.0004,0.0018,0.0048,0.0005,26/05/2011,USD
,0.001,0.0004,0.0018,0.0054,0.0006,25/05/2011,USD
,0.0011,0.0004,0.002,0.0056,0.0006,24/05/2011,USD
,0.001,0.0003,0.002,0.0055,0.0006,23/05/2011,USD
,0.001,0.0003,0.0018,0.0055,0.0005,20/05/2011,USD
,0.001,0.0002,0.0019,0.0055,0.0005,19/05/2011,USD
,0.0008,0.0003,0.0019,0.0058,0.0005,18/05/2011,USD
,0.0007,0.0003,0.0019,0.0055,0.0004,17/05/2011,USD
,0.0007,0.0002,0.0018,0.0054,0.0004,16/05/2011,USD
,0.0008,0.0001,0.0019,0.0057,0.0003,13/05/2011,USD
,0.0007,0.0001,0.0018,0.0057,0.0002,12/05/2011,USD
,0.0007,0.0001,0.0018,0.0056,0.0003,11/05/2011,USD
,0.0007,0.0002,0.0019,0.0059,0.0003,10/05/2011,USD
,0.0007,0.0001,0.0017,0.0057,0.0003,09/05/2011,USD
,0.0007,0.0002,0.0018,0.0057,0.0002,06/05/2011,USD
,0.0007,0.0001,0.002,0.0058,0.0002,05/05/2011,USD
,0.0007,0.0002,0.0019,0.006,0.0003,04/05/2011,USD
,0.0009,0.0002,0.002,0.0061,0.0003,03/05/2011,USD
,0.001,0.0002,0.0022,0.0061,0.0005,02/05/2011,USD
,0.0011,0.0002,0.0022,0.0061,0.0004,29/04/2011,USD
,0.001,0.0002,0.0023,0.0062,0.0004,28/04/2011,USD
,0.0011,0.0003,0.0022,0.0065,0.0006,27/04/2011,USD
,0.0011,0.0002,0.0022,0.0065,0.0007,26/04/2011,USD
,0.0012,0.0003,0.0023,0.0067,0.0007,25/04/2011,USD
,0.0011,0.0003,0.0023,0.0068,0.0006,21/04/2011,USD
,0.0011,0.0004,0.0024,0.0069,0.0006,20/04/2011,USD
,0.0011,0.0004,0.0024,0.0068,0.0006,19/04/2011,USD
,0.0011,0.0003,0.0024,0.0069,0.0007,18/04/2011,USD
,0.0012,0.0004,0.0024,0.0071,0.0007,15/04/2011,USD
,0.0013,0.0004,0.0025,0.0077,0.0007,14/04/2011,USD
,0.0011,0.0003,0.0023,0.0075,0.0006,13/04/2011,USD
,0.0011,0.0002,0.0024,0.0077,0.0005,12/04/2011,USD
,0.0012,0.0002,0.0026,0.0085,0.0005,11/04/2011,USD
,0.0012,0.0002,0.0027,0.0083,0.0004,08/04/2011,USD
,0.0012,0.0003,0.0027,0.0081,0.0004,07/04/2011,USD
,0.0014,0.0003,0.0029,0.0085,0.0006,06/04/2011,USD
,0.0015,0.0005,0.003,0.0084,0.0007,05/04/2011,USD
,0.0013,0.0002,0.0024,0.0077,0.0006,04/04/2011,USD
,0.0015,0.0003,0.0027,0.008,0.0007,01/04/2011,USD
,0.0017,0.0005,0.003,0.008,0.0009,31/03/2011,USD
,0.0017,0.0003,0.003,0.008,0.001,30/03/2011,USD
,0.0017,0.0006,0.0031,0.0081,0.001,29/03/2011,USD
,0.0018,0.0004,0.003,0.0081,0.0011,28/03/2011,USD
,0.0018,0.0004,0.003,0.0079,0.0009,25/03/2011,USD
,0.0017,0.0004,0.0026,0.0072,0.0009,24/03/2011,USD
,0.0015,0.0006,0.0024,0.0069,0.0009,23/03/2011,USD
,0.0016,0.0007,0.0025,0.0068,0.001,22/03/2011,USD
,0.0016,0.0006,0.0025,0.0067,0.001,21/03/2011,USD
,0.0014,0.0006,0.0023,0.0061,0.0007,18/03/2011,USD
,0.0014,0.0006,0.0024,0.006,0.0008,17/03/2011,USD
,0.0014,0.0006,0.0021,0.0058,0.001,16/03/2011,USD
,0.0014,0.0007,0.0023,0.0063,0.001,15/03/2011,USD
,0.0014,0.0005,0.0022,0.0061,0.0009,14/03/2011,USD
,0.0013,0.0004,0.0024,0.0064,0.0008,11/03/2011,USD
,0.0014,0.0004,0.0025,0.0065,0.0008,10/03/2011,USD
,0.0015,0.0007,0.0026,0.007,0.001,09/03/2011,USD
,0.0016,0.0007,0.0026,0.0073,0.0011,08/03/2011,USD
,0.0016,0.001,0.0025,0.007,0.0011,07/03/2011,USD
,0.0016,0.0011,0.0026,0.0068,0.0012,04/03/2011,USD
,0.0016,0.0012,0.0029,0.0079,0.0013,03/03/2011,USD
,0.0017,0.0012,0.0026,0.0069,0.0013,02/03/2011,USD
,0.0016,0.0007,0.0025,0.0066,0.0014,01/03/2011,USD
,0.0018,0.0013,0.0025,0.0069,0.0015,28/02/2011,USD
,0.0016,0.0012,0.0027,0.0072,0.0013,25/02/2011,USD
,0.0016,0.0013,0.0026,0.0073,0.0013,24/02/2011,USD
,0.0016,0.0012,0.0027,0.0074,0.0012,23/02/2011,USD
,0.0016,0.001,0.0028,0.0074,0.0012,22/02/2011,USD
,0.0015,0.0008,0.0028,0.0078,0.001,18/02/2011,USD
,0.0015,0.0008,0.0027,0.008,0.0009,17/02/2011,USD
,0.0016,0.001,0.0029,0.0086,0.0012,16/02/2011,USD
,0.0017,0.0011,0.003,0.0084,0.0013,15/02/2011,USD
,0.0017,0.0009,0.003,0.0087,0.0013,14/02/2011,USD
,0.0016,0.0008,0.003,0.0085,0.0012,11/02/2011,USD
,0.0016,0.0008,0.003,0.0085,0.0012,10/02/2011,USD
,0.0018,0.0011,0.003,0.0081,0.0014,09/02/2011,USD
,0.0018,0.0014,0.0031,0.0086,0.0015,08/02/2011,USD
,0.0018,0.0013,0.0031,0.0078,0.0016,07/02/2011,USD
,0.0018,0.0013,0.0031,0.0077,0.0015,04/02/2011,USD
,0.0018,0.0014,0.0029,0.0071,0.0014,03/02/2011,USD
,0.0018,0.0015,0.0028,0.0067,0.0016,02/02/2011,USD
,0.0018,0.0016,0.0027,0.0061,0.0015,01/02/2011,USD
,0.0017,0.0015,0.0026,0.0058,0.0015,31/01/2011,USD
,0.0015,0.0013,0.0024,0.0054,0.0015,28/01/2011,USD
,0.0017,0.0013,0.0025,0.0059,0.0015,27/01/2011,USD
,0.0018,0.0015,0.0027,0.0062,0.0016,26/01/2011,USD
,0.0018,0.0015,0.0027,0.0062,0.0016,25/01/2011,USD
,0.0018,0.0015,0.0028,0.0065,0.0016,24/01/2011,USD
,0.0019,0.0015,0.0027,0.0063,0.0016,21/01/2011,USD
,0.0019,0.0015,0.0027,0.0065,0.0016,20/01/2011,USD
,0.0019,0.0016,0.0027,0.006,0.0016,19/01/2011,USD
,0.0019,0.0015,0.0026,0.006,0.0016,18/01/2011,USD
,0.0018,0.0014,0.0027,0.0059,0.0015,14/01/2011,USD
,0.0018,0.0015,0.0026,0.0059,0.0015,13/01/2011,USD
,0.0018,0.0015,0.0026,0.0061,0.0015,12/01/2011,USD
,0.0019,0.0015,0.0028,0.006,0.0015,11/01/2011,USD
,0.0018,0.0014,0.0029,0.0059,0.0015,10/01/2011,USD
,0.0018,0.0013,0.0029,0.006,0.0014,07/01/2011,USD
,0.0018,0.0013,0.003,0.0068,0.0015,06/01/2011,USD
,0.0019,0.0013,0.0031,0.0071,0.0014,05/01/2011,USD
,0.0019,0.0012,0.0028,0.0063,0.0014,04/01/2011,USD
,0.0019,0.0011,0.0029,0.0061,0.0015,03/01/2011,USD
,0.0019,0.0007,0.0029,0.0061,0.0012,31/12/2010,USD
,0.002,0.0005,0.0029,0.0066,0.0012,30/12/2010,USD
,0.002,0.0005,0.003,0.0064,0.0013,29/12/2010,USD
,0.0021,0.0008,0.0031,0.0075,0.0015,28/12/2010,USD
,0.0022,0.0006,0.0032,0.0071,0.0017,27/12/2010,USD
,0.0019,0.0007,0.003,0.0067,0.0014,23/12/2010,USD
,0.002,0.0007,0.003,0.0065,0.0014,22/12/2010,USD
,0.0019,0.0009,0.003,0.0063,0.0014,21/12/2010,USD
,0.0019,0.0004,0.003,0.0062,0.0014,20/12/2010,USD
,0.0018,0.0005,0.003,0.0061,0.0011,17/12/2010,USD
,0.0019,0.0008,0.0031,0.0066,0.0013,16/12/2010,USD
,0.002,0.0008,0.003,0.0068,0.0014,15/12/2010,USD
,0.002,0.0009,0.003,0.0066,0.0015,14/12/2010,USD
,0.0019,0.001,0.0029,0.0061,0.0015,13/12/2010,USD
,0.0018,0.0009,0.0029,0.0064,0.0013,10/12/2010,USD
,0.0018,0.0009,0.003,0.0064,0.0014,09/12/2010,USD
,0.0018,0.0008,0.003,0.0063,0.0015,08/12/2010,USD
,0.0019,0.0008,0.0028,0.0054,0.0014,07/12/2010,USD
,0.0019,0.0014,0.0026,0.0042,0.0015,06/12/2010,USD
,0.0019,0.0014,0.0026,0.0049,0.0014,03/12/2010,USD
,0.0019,0.0016,0.0029,0.0055,0.0016,02/12/2010,USD
,0.002,0.0017,0.0028,0.0053,0.0016,01/12/2010,USD
,0.0021,0.0018,0.0027,0.0045,0.0017,30/11/2010,USD
,0.0021,0.0016,0.0028,0.0052,0.0018,29/11/2010,USD
,0.0021,0.0016,0.0028,0.0051,0.0016,26/11/2010,USD
,0.002,0.0016,0.0028,0.0053,0.0016,24/11/2010,USD
,0.002,0.0015,0.0026,0.0045,0.0015,23/11/2010,USD
,0.002,0.0012,0.0026,0.0049,0.0015,22/11/2010,USD
,0.0019,0.0012,0.0027,0.0052,0.0014,19/11/2010,USD
,0.0019,0.0013,0.0026,0.0052,0.0015,18/11/2010,USD
,0.0019,0.0013,0.0026,0.005,0.0014,17/11/2010,USD
,0.0019,0.0013,0.0027,0.0051,0.0015,16/11/2010,USD
,0.0019,0.0012,0.0029,0.0053,0.0014,15/11/2010,USD
,0.0017,0.0011,0.0027,0.0051,0.0013,12/11/2010,USD
,0.0016,0.0012,0.0024,0.0044,0.0013,10/11/2010,USD
,0.0016,0.0011,0.0024,0.0046,0.0013,09/11/2010,USD
,0.0016,0.0012,0.0022,0.0041,0.0013,08/11/2010,USD
,0.0016,0.0013,0.0022,0.0038,0.0013,05/11/2010,USD
,0.0017,0.0013,0.0021,0.0033,0.0013,04/11/2010,USD
,0.0016,0.0013,0.0022,0.0034,0.0013,03/11/2010,USD
,0.0016,0.0013,0.0022,0.0034,0.0013,02/11/2010,USD
,0.0016,0.0014,0.0022,0.0034,0.0013,01/11/2010,USD
,0.0017,0.0014,0.0022,0.0034,0.0012,29/10/2010,USD
,0.0018,0.0014,0.0023,0.0037,0.0013,28/10/2010,USD
,0.0018,0.0014,0.0023,0.004,0.0014,27/10/2010,USD
,0.0018,0.0014,0.0023,0.004,0.0014,26/10/2010,USD
,0.0018,0.0013,0.0023,0.0037,0.0014,25/10/2010,USD
,0.0018,0.0013,0.0021,0.0035,0.0013,22/10/2010,USD
,0.0018,0.0013,0.0022,0.0037,0.0013,21/10/2010,USD
,0.0017,0.0014,0.0022,0.0035,0.0014,20/10/2010,USD
,0.0018,0.0014,0.0022,0.0037,0.0014,19/10/2010,USD
,0.0018,0.0014,0.0023,0.0038,0.0015,18/10/2010,USD
,0.0017,0.0014,0.0022,0.0037,0.0014,15/10/2010,USD
,0.0017,0.0015,0.0022,0.0038,0.0014,14/10/2010,USD
,0.0018,0.0014,0.0022,0.0037,0.0013,13/10/2010,USD
,0.0017,0.0014,0.0021,0.0037,0.0013,12/10/2010,USD
,0.0016,0.0014,0.0021,0.0035,0.0012,08/10/2010,USD
,0.0017,0.0015,0.0023,0.0036,0.0013,07/10/2010,USD
,0.0017,0.0014,0.0024,0.0038,0.0013,06/10/2010,USD
,0.0018,0.0014,0.0025,0.0041,0.0012,05/10/2010,USD
,0.0019,0.0015,0.0026,0.0041,0.0013,04/10/2010,USD
,0.0019,0.0015,0.0026,0.0042,0.0016,01/10/2010,USD
,0.0019,0.0014,0.0027,0.0042,0.0016,30/09/2010,USD
,0.002,0.0012,0.0027,0.0044,0.0016,29/09/2010,USD
,0.002,0.0008,0.0026,0.0037,0.0016,28/09/2010,USD
,0.0019,0.0008,0.0026,0.0044,0.0016,27/09/2010,USD
,0.0019,0.0009,0.0025,0.0045,0.0015,24/09/2010,USD
,0.002,0.0013,0.0025,0.0045,0.0016,23/09/2010,USD
,0.0019,0.0012,0.0025,0.0044,0.0016,22/09/2010,USD
,0.002,0.0012,0.0026,0.0043,0.0017,21/09/2010,USD
,0.002,0.0012,0.0026,0.0047,0.0017,20/09/2010,USD
,0.002,0.0012,0.0026,0.0048,0.0016,17/09/2010,USD
,0.002,0.0012,0.0025,0.0048,0.0016,16/09/2010,USD
,0.002,0.0011,0.0026,0.005,0.0015,15/09/2010,USD
,0.002,0.0011,0.0026,0.005,0.0015,14/09/2010,USD
,0.0019,0.001,0.0026,0.0053,0.0015,13/09/2010,USD
,0.0019,0.001,0.0027,0.0058,0.0014,10/09/2010,USD
,0.0019,0.001,0.0026,0.0057,0.0014,09/09/2010,USD
,0.0019,0.001,0.0024,0.0052,0.0014,08/09/2010,USD
,0.0018,0.0013,0.0025,0.0049,0.0014,07/09/2010,USD
,0.0019,0.0015,0.0025,0.0052,0.0014,03/09/2010,USD
,0.0018,0.0015,0.0025,0.005,0.0014,02/09/2010,USD
,0.0019,0.0016,0.0025,0.005,0.0013,01/09/2010,USD
,0.0019,0.0016,0.0025,0.0047,0.0014,31/08/2010,USD
,0.0019,0.0016,0.0026,0.005,0.0014,30/08/2010,USD
,0.0019,0.0017,0.0027,0.0056,0.0015,27/08/2010,USD
,0.0019,0.0017,0.0025,0.0051,0.0016,26/08/2010,USD
,0.0019,0.0017,0.0026,0.0053,0.0016,25/08/2010,USD
,0.002,0.0017,0.0027,0.005,0.0016,24/08/2010,USD
,0.0019,0.0015,0.0025,0.0049,0.0016,23/08/2010,USD
,0.0019,0.0015,0.0026,0.0049,0.0015,20/08/2010,USD
,0.0019,0.0016,0.0025,0.0049,0.0016,19/08/2010,USD
,0.0019,0.0016,0.0025,0.0051,0.0016,18/08/2010,USD
,0.0019,0.0016,0.0026,0.0052,0.0017,17/08/2010,USD
,0.0019,0.0015,0.0025,0.0051,0.0016,16/08/2010,USD
,0.0019,0.0014,0.0026,0.0054,0.0015,13/08/2010,USD
,0.0018,0.0015,0.0025,0.0055,0.0016,12/08/2010,USD
,0.0019,0.0015,0.0025,0.0054,0.0015,11/08/2010,USD
,0.0019,0.0015,0.0025,0.0052,0.0015,10/08/2010,USD
,0.0019,0.0014,0.0026,0.0054,0.0015,09/08/2010,USD
,0.0019,0.0014,0.0025,0.005,0.0015,06/08/2010,USD
,0.0019,0.0015,0.0027,0.0053,0.0015,05/08/2010,USD
,0.002,0.0015,0.0028,0.0056,0.0016,04/08/2010,USD
,0.002,0.0015,0.0027,0.0053,0.0016,03/08/2010,USD
,0.002,0.0014,0.0028,0.0056,0.0016,02/08/2010,USD
,0.002,0.0014,0.0029,0.0055,0.0015,30/07/2010,USD
,0.002,0.0015,0.003,0.0059,0.0015,29/07/2010,USD
,0.002,0.0015,0.003,0.0061,0.0015,28/07/2010,USD
,0.0021,0.0016,0.003,0.0065,0.0015,27/07/2010,USD
,0.002,0.0015,0.0029,0.0062,0.0016,26/07/2010,USD
,0.002,0.0015,0.0027,0.006,0.0016,23/07/2010,USD
,0.002,0.0015,0.0027,0.006,0.0016,22/07/2010,USD
,0.0019,0.0016,0.0027,0.0058,0.0016,21/07/2010,USD
,0.0019,0.0016,0.0027,0.0061,0.0016,20/07/2010,USD
,0.002,0.0015,0.0028,0.0061,0.0017,19/07/2010,USD
,0.0019,0.0014,0.0028,0.0061,0.0015,16/07/2010,USD
,0.002,0.0016,0.0027,0.0061,0.0015,15/07/2010,USD
,0.0019,0.0016,0.0027,0.0062,0.0015,14/07/2010,USD
,0.002,0.0016,0.003,0.0067,0.0015,13/07/2010,USD
,0.002,0.0016,0.003,0.0065,0.0016,12/07/2010,USD
,0.002,0.0016,0.003,0.0063,0.0016,09/07/2010,USD
,0.0019,0.0017,0.003,0.0063,0.0015,08/07/2010,USD
,0.002,0.0017,0.0031,0.0063,0.0016,07/07/2010,USD
,0.0021,0.0017,0.0032,0.0062,0.0017,06/07/2010,USD
,0.0022,0.0016,0.0031,0.0063,0.0017,02/07/2010,USD
,0.0022,0.0016,0.0032,0.0063,0.0017,01/07/2010,USD
,0.0022,0.0017,0.0032,0.0061,0.0018,30/06/2010,USD
,0.0022,0.0009,0.0031,0.0061,0.0015,29/06/2010,USD
,0.0022,0.0007,0.003,0.0062,0.0017,28/06/2010,USD
,0.002,0.0005,0.0029,0.0065,0.0013,25/06/2010,USD
,0.0019,0.0007,0.0029,0.0067,0.0013,24/06/2010,USD
,0.0019,0.0007,0.003,0.0066,0.0013,23/06/2010,USD
,0.0018,0.0008,0.0029,0.0071,0.0013,22/06/2010,USD
,0.0017,0.0005,0.0029,0.0074,0.0012,21/06/2010,USD
,0.0017,0.0004,0.003,0.0074,0.0011,18/06/2010,USD
,0.0016,0.0005,0.0028,0.0072,0.0009,17/06/2010,USD
,0.0017,0.0006,0.003,0.0075,0.001,16/06/2010,USD
,0.0016,0.0003,0.0031,0.0079,0.0009,15/06/2010,USD
,0.0015,0.0002,0.0031,0.0077,0.0007,14/06/2010,USD
,0.0016,0.0004,0.003,0.0075,0.0008,11/06/2010,USD
,0.0018,0.0006,0.0034,0.0079,0.001,10/06/2010,USD
,0.0017,0.0008,0.0033,0.0074,0.001,09/06/2010,USD
,0.0019,0.001,0.0034,0.0074,0.0012,08/06/2010,USD
,0.0021,0.001,0.0035,0.0074,0.0012,07/06/2010,USD
,0.0022,0.0012,0.0034,0.0072,0.0014,04/06/2010,USD
,0.0022,0.0013,0.0038,0.0082,0.0014,03/06/2010,USD
,0.0022,0.0013,0.0038,0.0082,0.0016,02/06/2010,USD
,0.0023,0.0014,0.0035,0.0078,0.0016,01/06/2010,USD
,0.0022,0.0015,0.0034,0.0076,0.0016,28/05/2010,USD
,0.0023,0.0016,0.0037,0.0087,0.0017,27/05/2010,USD
,0.0023,0.0016,0.0037,0.0082,0.0017,26/05/2010,USD
,0.0022,0.0016,0.0036,0.0081,0.0017,25/05/2010,USD
,0.0023,0.0016,0.0035,0.0077,0.0017,24/05/2010,USD
,0.0024,0.0017,0.0035,0.0076,0.0017,21/05/2010,USD
,0.0022,0.0017,0.0034,0.0076,0.0017,20/05/2010,USD
,0.0023,0.0017,0.0035,0.008,0.0017,19/05/2010,USD
,0.0023,0.0017,0.0035,0.0076,0.0017,18/05/2010,USD
,0.0023,0.0016,0.0036,0.0081,0.0016,17/05/2010,USD
,0.0022,0.0015,0.0034,0.0079,0.0016,14/05/2010,USD
,0.0022,0.0015,0.004,0.0087,0.0016,13/05/2010,USD
,0.0022,0.0016,0.004,0.0089,0.0016,12/05/2010,USD
,0.0023,0.0015,0.0038,0.0085,0.0016,11/05/2010,USD
,0.0022,0.0013,0.0039,0.0087,0.0016,10/05/2010,USD
,0.0021,0.0008,0.0038,0.0083,0.0013,07/05/2010,USD
,0.0016,0.0006,0.0034,0.0075,0.0011,06/05/2010,USD
,0.0022,0.0014,0.0039,0.0088,0.0015,05/05/2010,USD
,0.0024,0.0015,0.0043,0.0096,0.0016,04/05/2010,USD
,0.0025,0.0014,0.0043,0.01,0.0017,03/05/2010,USD
,0.0025,0.0014,0.0041,0.0097,0.0016,30/04/2010,USD
,0.0023,0.0015,0.0042,0.0101,0.0017,29/04/2010,USD
,0.0024,0.0014,0.0043,0.0103,0.0016,28/04/2010,USD
,0.0024,0.0014,0.0042,0.0103,0.0016,27/04/2010,USD
,0.0025,0.0014,0.0047,0.0109,0.0016,26/04/2010,USD
,0.0026,0.0014,0.0046,0.011,0.0016,23/04/2010,USD
,0.0024,0.0015,0.0045,0.0107,0.0016,22/04/2010,USD
,0.0023,0.0014,0.0044,0.0103,0.0015,21/04/2010,USD
,0.0024,0.0014,0.0042,0.0105,0.0016,20/04/2010,USD
,0.0023,0.0015,0.0043,0.0101,0.0016,19/04/2010,USD
,0.0024,0.0015,0.0041,0.0098,0.0016,16/04/2010,USD
,0.0023,0.0016,0.0043,0.0104,0.0016,15/04/2010,USD
,0.0024,0.0015,0.0045,0.0107,0.0016,14/04/2010,USD
,0.0024,0.0015,0.0045,0.0107,0.0016,13/04/2010,USD
,0.0024,0.0015,0.0046,0.0107,0.0016,12/04/2010,USD
,0.0025,0.0016,0.0046,0.0108,0.0016,09/04/2010,USD
,0.0024,0.0016,0.0046,0.0109,0.0017,08/04/2010,USD
,0.0025,0.0016,0.0047,0.0106,0.0017,07/04/2010,USD
,0.0026,0.0017,0.0049,0.0114,0.0017,06/04/2010,USD
,0.0027,0.0016,0.0048,0.0118,0.0018,05/04/2010,USD
,0.0026,0.0015,0.0046,0.0111,0.0016,02/04/2010,USD
,0.0024,0.0016,0.0042,0.0105,0.0016,01/04/2010,USD
,0.0024,0.0015,0.0041,0.0102,0.0016,31/03/2010,USD
,0.0024,0.0013,0.0044,0.0106,0.0016,30/03/2010,USD
,0.0024,0.0011,0.0042,0.0104,0.0015,29/03/2010,USD
,0.0025,0.0011,0.0043,0.0104,0.0014,26/03/2010,USD
,0.0025,0.0012,0.0044,0.011,0.0014,25/03/2010,USD
,0.0023,0.0012,0.0044,0.0108,0.0014,24/03/2010,USD
,0.0023,0.0011,0.004,0.0102,0.0014,23/03/2010,USD
,0.0024,0.0013,0.0041,0.0101,0.0015,22/03/2010,USD
,0.0025,0.0013,0.0042,0.0102,0.0016,19/03/2010,USD
,0.0026,0.0014,0.0041,0.0098,0.0016,18/03/2010,USD
,0.0023,0.0013,0.0041,0.0095,0.0015,17/03/2010,USD
,0.0024,0.0014,0.0041,0.0093,0.0016,16/03/2010,USD
,0.0024,0.0012,0.004,0.0096,0.0017,15/03/2010,USD
,0.0024,0.001,0.0041,0.0097,0.0015,12/03/2010,USD
,0.0022,0.0012,0.004,0.0097,0.0016,11/03/2010,USD
,0.0021,0.0012,0.0039,0.0092,0.0015,10/03/2010,USD
,0.0021,0.0012,0.0037,0.0089,0.0016,09/03/2010,USD
,0.0021,0.0011,0.0039,0.009,0.0016,08/03/2010,USD
,0.002,0.0011,0.0038,0.0091,0.0015,05/03/2010,USD
,0.0019,0.0009,0.0035,0.0086,0.0014,04/03/2010,USD
,0.0019,0.0009,0.0033,0.0082,0.0014,03/03/2010,USD
,0.0019,0.0009,0.0032,0.008,0.0014,02/03/2010,USD
,0.0019,0.0009,0.0032,0.008,0.0013,01/03/2010,USD
,0.0019,0.0009,0.0032,0.0081,0.0013,26/02/2010,USD
,0.0019,0.0009,0.0032,0.0082,0.0013,25/02/2010,USD
,0.0019,0.0008,0.0034,0.0087,0.0012,24/02/2010,USD
,0.002,0.0008,0.0036,0.0087,0.0012,23/02/2010,USD
,0.0019,0.0006,0.0037,0.0091,0.0011,22/02/2010,USD
,0.002,0.0006,0.0039,0.0095,0.0011,19/02/2010,USD
,0.0018,0.0007,0.0037,0.009,0.001,18/02/2010,USD
,0.0018,0.0007,0.0035,0.0087,0.001,17/02/2010,USD
,0.0018,0.0004,0.0034,0.0082,0.001,16/02/2010,USD
,0.0018,0.0004,0.0035,0.0084,0.001,12/02/2010,USD
,0.0018,0.0005,0.0038,0.0091,0.0011,11/02/2010,USD
,0.0019,0.0006,0.0038,0.0091,0.0011,10/02/2010,USD
,0.0018,0.0005,0.0034,0.0084,0.0012,09/02/2010,USD
,0.0017,0.0004,0.0032,0.0079,0.0012,08/02/2010,USD
,0.0017,0.0003,0.0031,0.0077,0.001,05/02/2010,USD
,0.0016,0.0004,0.0032,0.008,0.0009,04/02/2010,USD
,0.0017,0.0005,0.0035,0.0088,0.001,03/02/2010,USD
,0.0017,0.0004,0.0033,0.0086,0.001,02/02/2010,USD
,0.0017,0.0005,0.0033,0.0086,0.001,01/02/2010,USD
,0.0015,0.0002,0.003,0.0082,0.0008,29/01/2010,USD
,0.0015,0.0001,0.0031,0.0087,0.0008,28/01/2010,USD
,0.0016,0.0001,0.0033,0.009,0.0008,27/01/2010,USD
,0.0014,0.0002,0.0032,0.0087,0.0007,26/01/2010,USD
,0.0014,0.0002,0.003,0.0086,0.0006,25/01/2010,USD
,0.0014,0.0002,0.003,0.0084,0.0006,22/01/2010,USD
,0.0014,0.0002,0.0031,0.0087,0.0006,21/01/2010,USD
,0.0014,0.0003,0.0031,0.0092,0.0005,20/01/2010,USD
,0.0014,0.0003,0.0033,0.0093,0.0006,19/01/2010,USD
,0.0015,0.0003,0.0033,0.0089,0.0006,15/01/2010,USD
,0.0014,0.0002,0.0034,0.0094,0.0005,14/01/2010,USD
,0.0015,0.0002,0.0037,0.0097,0.0006,13/01/2010,USD
,0.0014,0.0002,0.0034,0.0092,0.0005,12/01/2010,USD
,0.0013,0.0001,0.0035,0.0095,0.0004,11/01/2010,USD
,0.0015,0.0002,0.0037,0.0096,0.0005,08/01/2010,USD
,0.0016,0.0002,0.004,0.0103,0.0005,07/01/2010,USD
,0.0015,0.0003,0.004,0.0101,0.0006,06/01/2010,USD
,0.0017,0.0003,0.0041,0.0101,0.0007,05/01/2010,USD
,0.0018,0.0005,0.0045,0.0109,0.0008,04/01/2010,USD
,0.002,0.0004,0.0047,0.0114,0.0006,31/12/2009,USD
,0.0019,0.0002,0.0045,0.0108,0.0005,30/12/2009,USD
,0.002,0.0002,0.0047,0.0109,0.001,29/12/2009,USD
,0.002,0.0003,0.0047,0.0109,0.0011,28/12/2009,USD
,0.0018,0.0002,0.0043,0.01,0.0005,24/12/2009,USD
,0.0017,0.0001,0.0041,0.0096,0.0007,23/12/2009,USD
,0.0018,0.0001,0.0041,0.0095,0.0008,22/12/2009,USD
,0.0017,0.0001,0.004,0.0089,0.0008,21/12/2009,USD
,0.0016,0.0001,0.0036,0.0082,0.0005,18/12/2009,USD
,0.0015,0.0001,0.0035,0.0077,0.0004,17/12/2009,USD
,0.0017,0.0002,0.0038,0.0085,0.0004,16/12/2009,USD
,0.0017,0.0002,0.0041,0.0088,0.0005,15/12/2009,USD
,0.0016,0.0002,0.0037,0.0087,0.0004,14/12/2009,USD
,0.0016,0.0001,0.0035,0.0083,0.0003,11/12/2009,USD
,0.0015,0.0001,0.0032,0.0078,0.0002,10/12/2009,USD
,0.0014,0.0001,0.0031,0.0076,0.0003,09/12/2009,USD
,0.0015,0.0002,0.0029,0.0073,0.0003,08/12/2009,USD
,0.0016,0.0007,0.0032,0.0078,0.0004,07/12/2009,USD
